green_channel,red_channel,ir_channel,Anomaly,Anomaly_ch0,Anomaly_ch0
42325,37993,12987,0,0,1
42387,37995,13102,0,0,1
42433,38007,13217,0,0,1
42456,38017,13320,0,0,1
42464,38015,13409,0,0,1
42454,38005,13493,0,0,1
42418,37997,13578,0,0,1
42361,37991,13651,0,0,1
42303,37984,13711,0,0,1
42254,37972,13768,0,0,1
42212,37955,13826,0,0,1
42189,37938,13873,0,0,1
42209,37925,13911,0,0,1
42265,37909,13951,0,0,1
42340,37887,13989,0,0,1
42439,37861,14017,0,0,1
42572,37833,14039,0,0,1
42719,37810,14061,0,0,1
42859,37793,14078,0,0,1
43006,37780,14085,0,0,1
43167,37764,14090,0,0,1
43314,37747,14095,0,0,1
43437,37725,14097,0,0,1
43557,37694,14097,0,0,1
43690,37658,14099,0,0,1
43820,37627,14104,0,0,1
43943,37606,14109,0,0,1
44084,37596,14120,0,0,1
44256,37592,14145,0,0,1
44435,37591,14180,0,0,1
44609,37592,14216,0,0,1
44801,37594,14250,0,0,1
45020,37588,14277,0,0,1
45242,37569,14292,0,0,1
45453,37536,14284,0,0,1
45660,37495,14248,0,0,1
45853,37449,14184,0,0,1
46009,37410,14093,0,0,1
46119,37381,13976,0,0,1
46191,37364,13843,0,0,1
46227,37362,13700,0,0,1
46215,37378,13553,0,0,1
46163,37407,13411,0,0,1
46098,37448,13288,0,0,1
46034,37504,13191,0,0,1
45965,37580,13117,0,0,1
45899,37676,13067,0,0,1
45854,37785,13041,0,0,1
45825,37896,13041,0,0,1
45794,38004,13063,0,0,1
45774,38108,13101,0,0,1
45781,38209,13147,0,0,1
45802,38303,13195,0,0,1
45815,38393,13231,0,0,1
45825,38480,13250,0,0,1
45843,38567,13256,0,0,1
45855,38662,13253,0,0,1
45847,38769,13240,0,0,1
45822,38880,13219,0,0,1
45786,38985,13196,0,0,1
45735,39085,13177,0,0,1
45666,39176,13157,0,0,1
45591,39250,13128,0,0,1
45524,39302,13100,0,0,1
45463,39334,13079,0,0,1
45409,39353,13063,0,0,1
45376,39360,13047,0,0,1
45368,39354,13035,0,0,1
45366,39335,13026,0,0,1
45362,39306,13007,0,0,1
45365,39274,12975,0,0,1
45371,39247,12941,0,0,1
45355,39226,12910,0,0,1
45316,39214,12869,0,0,1
45275,39218,12819,0,0,1
45237,39243,12772,0,0,1
45188,39291,12729,0,0,1
45133,39355,12680,0,0,1
45102,39426,12625,0,0,1
45100,39500,12578,0,0,1
45111,39576,12542,0,0,1
45132,39643,12505,0,0,1
45171,39693,12464,0,0,1
45223,39723,12428,0,0,1
45270,39732,12399,0,0,1
45298,39726,12368,0,0,1
45307,39706,12333,0,0,1
45291,39673,12295,0,0,1
45229,39633,12248,0,0,1
45123,39590,12185,0,0,1
45001,39544,12114,0,0,1
44876,39497,12043,0,0,1
44752,39456,11969,0,0,1
44646,39422,11890,0,0,1
44583,39388,11814,0,0,1
44557,39353,11751,0,0,1
44549,39317,11699,0,0,1
44567,39283,11654,0,0,1
44616,39254,11618,0,0,1
44670,39227,11591,0,0,1
44703,39204,11572,0,0,1
44725,39190,11556,0,0,1
44740,39183,11546,0,0,1
44727,39182,11539,0,0,1
44678,39189,11528,0,0,1
44608,39201,11511,0,0,1
44532,39209,11493,0,0,1
44440,39215,11474,0,0,1
44331,39218,11443,0,0,1
44226,39210,11401,0,0,1
44136,39187,11355,0,0,1
44047,39152,11307,0,0,1
43963,39110,11258,0,0,1
43899,39061,11213,0,0,1
43860,39007,11186,0,0,1
43834,38953,11184,0,0,1
43812,38900,11200,0,0,1
43795,38846,11234,0,0,1
43775,38786,11295,0,0,1
43734,38724,11382,0,0,1
43669,38662,11478,0,0,1
43591,38595,11578,0,0,1
43505,38527,11690,0,0,1
43403,38463,11816,0,0,1
43284,38401,11950,0,0,1
43165,38344,12092,0,0,1
43049,38294,12247,0,0,1
42925,38255,12414,0,0,1
42802,38229,12584,0,0,1
42698,38213,12755,0,0,1
42613,38201,12927,0,0,1
42537,38191,13093,0,0,1
42474,38179,13242,0,0,1
42428,38160,13375,0,0,1
42378,38140,13496,0,0,1
42305,38125,13603,0,0,1
42224,38103,13694,0,0,1
42145,38064,13774,0,0,1
42059,38006,13847,0,0,1
41960,37938,13909,0,0,1
41863,37868,13965,0,0,1
41782,37801,14016,0,0,1
41707,37739,14058,0,0,1
41627,37687,14085,0,0,1
41550,37648,14103,0,0,1
41483,37624,14114,0,0,1
41416,37615,14117,0,0,1
41347,37619,14115,0,0,1
41287,37629,14112,0,0,1
41241,37646,14112,0,0,1
41204,37673,14117,0,0,1
41174,37712,14131,0,0,1
41163,37759,14156,0,0,1
41184,37805,14189,0,0,1
41242,37845,14225,0,0,1
41339,37873,14261,0,0,1
41477,37882,14298,0,0,1
41652,37871,14336,0,0,1
41852,37845,14369,0,0,1
42065,37806,14388,0,0,1
42283,37750,14391,0,0,1
42494,37682,14384,0,0,1
42679,37610,14367,0,0,1
42834,37546,14337,0,0,1
42968,37495,14296,0,0,1
43074,37461,14255,0,0,1
43141,37443,14214,0,0,1
43185,37442,14171,0,0,1
43225,37452,14131,0,0,1
43258,37470,14100,0,0,1
43287,37498,14075,0,0,1
43342,37526,14047,0,0,1
43438,37545,14019,0,0,1
43552,37554,14001,0,0,1
43664,37553,13991,0,0,1
43782,37544,13976,0,0,1
43917,37526,13959,0,0,1
44059,37496,13944,0,0,1
44194,37452,13918,0,0,1
44327,37397,13875,0,0,1
44468,37338,13826,0,0,1
44602,37281,13781,0,0,1
44706,37231,13738,0,0,1
44775,37189,13698,0,0,1
44812,37154,13673,0,0,1
44814,37125,13659,0,0,1
44775,37106,13648,0,0,1
44710,37106,13638,0,0,1
44641,37125,13629,0,0,1
44576,37160,13615,0,0,1
44516,37214,13590,0,0,1
44476,37288,13555,0,0,1
44464,37378,13512,0,0,1
44467,37483,13459,0,0,1
44480,37598,13398,0,0,1
44515,37710,13336,0,0,1
44571,37812,13275,0,0,1
44620,37911,13211,0,0,1
44651,38010,13141,0,0,1
44676,38114,13069,0,0,1
44690,38221,12999,0,0,1
44662,38329,12929,0,0,1
44584,38444,12850,0,0,1
44470,38563,12762,0,0,1
44317,38677,12678,0,0,1
44112,38782,12597,0,0,1
43870,38871,12513,0,0,1
43616,38939,12429,0,0,1
43366,38988,12363,0,0,1
43129,39021,12315,0,0,1
42929,39037,12274,0,0,1
42793,39041,12240,0,0,1
42727,39040,12213,0,0,1
42716,39045,12187,0,0,1
42749,39063,12159,0,0,1
42822,39098,12129,0,0,1
42921,39150,12092,0,0,1
43021,39218,12042,0,0,1
43108,39295,11981,0,0,1
43174,39373,11913,0,0,1
43197,39448,11843,0,0,1
43160,39521,11770,0,0,1
43075,39584,11688,0,0,1
42960,39634,11607,0,0,1
42812,39672,11539,0,0,1
42633,39700,11475,0,0,1
42458,39723,11406,0,0,1
42316,39742,11342,0,0,1
42205,39757,11284,0,0,1
42121,39777,11219,0,0,1
42076,39806,11145,0,0,1
42063,39842,11076,0,0,1
42060,39875,11017,0,0,1
42052,39908,10959,0,0,1
42037,39934,10901,0,0,1
42011,39946,10848,0,0,1
41962,39948,10806,0,0,1
41892,39941,10774,0,0,1
41811,39919,10751,0,0,1
41718,39889,10733,0,0,1
41605,39851,10717,0,0,1
41477,39804,10704,0,0,1
41356,39748,10693,0,0,1
41245,39686,10684,0,0,1
41129,39620,10673,0,0,1
41012,39562,10656,0,0,1
40915,39514,10639,0,0,1
40832,39466,10626,0,0,1
40745,39417,10614,0,0,1
40665,39369,10603,0,0,1
40612,39319,10601,0,0,1
40573,39268,10610,0,0,1
40524,39219,10629,0,0,1
40479,39172,10655,0,0,1
40460,39126,10695,0,0,1
40455,39088,10760,0,0,1
40441,39065,10848,0,0,1
40425,39052,10955,0,0,1
40417,39043,11086,0,0,1
40396,39040,11243,0,0,1
40354,39043,11410,0,0,1
40307,39049,11571,0,0,1
40266,39057,11727,0,0,1
40227,39060,11871,0,0,1
40187,39055,11989,0,0,1
40158,39039,12074,0,0,1
40148,39009,12131,0,0,1
40148,38965,12164,0,0,1
40143,38917,12173,0,0,1
40133,38872,12170,0,0,1
40115,38836,12167,0,0,1
40074,38810,12170,0,0,1
39997,38792,12183,0,0,1
39894,38778,12207,0,0,1
39773,38767,12242,0,0,1
39630,38763,12284,0,0,1
39470,38759,12335,0,0,1
39315,38744,12403,0,0,1
39173,38713,12482,0,0,1
39037,38673,12564,0,0,1
38919,38622,12640,0,0,1
38848,38559,12711,0,0,1
38822,38490,12778,0,0,1
38823,38422,12836,0,0,1
38857,38359,12885,0,0,1
38950,38299,12926,0,0,1
39096,38240,12963,0,0,1
39270,38190,12990,0,0,1
39469,38156,13002,0,0,1
39693,38134,13009,0,0,1
39914,38113,13024,0,0,1
40101,38091,13045,0,0,1
40252,38073,13060,0,0,1
40374,38055,13073,0,0,1
40463,38035,13094,0,0,1
40517,38016,13122,0,0,1
40555,37990,13148,0,0,1
40606,37953,13169,0,0,1
40685,37912,13187,0,0,1
40794,37875,13193,0,0,1
40944,37841,13177,0,0,1
41143,37813,13147,0,0,1
41372,37794,13111,0,0,1
41609,37785,13065,0,0,1
41851,37783,13012,0,0,1
42091,37785,12956,0,0,1
42293,37783,12901,0,0,1
42429,37773,12852,0,0,1
42507,37756,12811,0,0,1
42534,37729,12778,0,0,1
42499,37690,12750,0,0,1
42409,37642,12726,0,0,1
42299,37591,12708,0,0,1
42196,37544,12701,0,0,1
42102,37515,12697,0,0,1
42027,37504,12686,0,0,1
42001,37505,12663,0,0,1
42029,37514,12635,0,0,1
42092,37531,12603,0,0,1
42179,37551,12565,0,0,1
42291,37565,12522,0,0,1
42415,37567,12480,0,0,1
42523,37556,12439,0,0,1
42604,37532,12399,0,0,1
42659,37493,12367,0,0,1
42686,37439,12345,0,0,1
42674,37375,12327,0,0,1
42624,37301,12307,0,0,1
42556,37218,12283,0,0,1
42481,37132,12250,0,0,1
42388,37054,12203,0,0,1
42283,36984,12146,0,0,1
42180,36921,12087,0,0,1
42079,36867,12021,0,0,1
41969,36829,11945,0,0,1
41861,36811,11859,0,0,1
41773,36813,11768,0,0,1
41700,36829,11677,0,0,1
41632,36855,11584,0,0,1
41586,36884,11491,0,0,1
41577,36912,11410,0,0,1
41586,36945,11351,0,0,1
41597,36988,11306,0,0,1
41622,37034,11268,0,0,1
41662,37076,11241,0,0,1
41690,37124,11225,0,0,1
41682,37179,11209,0,0,1
41651,37239,11192,0,0,1
41603,37302,11170,0,0,1
41534,37372,11135,0,0,1
41449,37452,11084,0,0,1
41369,37544,11019,0,0,1
41309,37648,10945,0,0,1
41260,37768,10861,0,0,1
41226,37902,10772,0,0,1
41220,38040,10690,0,0,1
41242,38174,10623,0,0,1
41268,38302,10567,0,0,1
41284,38417,10510,0,0,1
41295,38515,10453,0,0,1
41288,38601,10405,0,0,1
41247,38682,10364,0,0,1
41180,38757,10322,0,0,1
41105,38826,10284,0,0,1
41026,38887,10253,0,0,1
40946,38943,10226,0,0,1
40871,39003,10199,0,0,1
40813,39070,10173,0,0,1
40774,39143,10151,0,0,1
40742,39225,10128,0,0,1
40717,39318,10106,0,0,1
40706,39418,10086,0,0,1
40705,39525,10066,0,0,1
40699,39643,10043,0,0,1
40688,39764,10023,0,0,1
40680,39879,10010,0,0,1
40667,39994,9998,0,0,1
40638,40113,9986,0,0,1
40615,40231,9972,0,0,1
40618,40337,9957,0,0,1
40630,40432,9941,0,0,1
40639,40519,9922,0,0,1
40657,40598,9901,0,0,1
40693,40666,9887,0,0,1
40729,40719,9887,0,0,1
40746,40752,9897,0,0,1
40752,40771,9921,0,0,1
40752,40784,9966,0,0,1
40736,40792,10030,0,0,1
40698,40795,10108,0,0,1
40647,40787,10198,0,0,1
40595,40767,10308,0,0,1
40539,40738,10439,0,0,1
40480,40701,10581,0,0,1
40427,40648,10729,0,0,1
40393,40580,10880,0,0,1
40371,40507,11032,0,0,1
40354,40433,11185,0,0,1
40354,40360,11338,0,0,1
40372,40294,11490,0,0,1
40392,40237,11632,0,0,1
40409,40200,11764,0,0,1
40426,40182,11891,0,0,1
40434,40180,12017,0,0,1
40410,40194,12140,0,0,1
40355,40226,12255,0,0,1
40291,40267,12366,0,0,1
40222,40313,12472,0,0,1
40141,40363,12564,0,0,1
40063,40402,12634,0,0,1
40011,40417,12686,0,0,1
39982,40410,12727,0,0,1
39960,40390,12748,0,0,1
39957,40354,12746,0,0,1
39987,40295,12733,0,0,1
40033,40223,12724,0,0,1
40075,40148,12721,0,0,1
40123,40075,12718,0,0,1
40192,40006,12721,0,0,1
40266,39943,12734,0,0,1
40329,39891,12754,0,0,1
40400,39852,12779,0,0,1
40488,39826,12815,0,0,1
40576,39806,12863,0,0,1
40650,39782,12912,0,0,1
40724,39751,12957,0,0,1
40813,39712,13004,0,0,1
40908,39662,13049,0,0,1
40999,39600,13079,0,0,1
41095,39531,13090,0,0,1
41205,39457,13093,0,0,1
41317,39388,13090,0,0,1
41422,39324,13069,0,0,1
41528,39263,13031,0,0,1
41637,39208,12985,0,0,1
41740,39170,12937,0,0,1
41827,39142,12883,0,0,1
41911,39116,12831,0,0,1
42001,39092,12791,0,0,1
42087,39074,12760,0,0,1
42171,39058,12729,0,0,1
42265,39039,12701,0,0,1
42365,39015,12673,0,0,1
42454,38985,12639,0,0,1
42532,38951,12593,0,0,1
42612,38920,12542,0,0,1
42692,38891,12489,0,0,1
42756,38863,12431,0,0,1
42814,38841,12371,0,0,1
42887,38825,12315,0,0,1
42971,38807,12266,0,0,1
43049,38783,12226,0,0,1
43130,38750,12198,0,0,1
43229,38705,12187,0,0,1
43335,38655,12195,0,0,1
43427,38606,12218,0,0,1
43513,38554,12251,0,0,1
43603,38494,12292,0,0,1
43679,38438,12336,0,0,1
43721,38397,12374,0,0,1
43733,38366,12397,0,0,1
43723,38344,12408,0,0,1
43682,38340,12407,0,0,1
43598,38358,12389,0,0,1
43469,38386,12353,0,0,1
43299,38413,12312,0,0,1
43091,38438,12276,0,0,1
42850,38461,12237,0,0,1
42594,38473,12196,0,0,1
42340,38462,12165,0,0,1
42096,38420,12145,0,0,1
41870,38348,12128,0,0,1
41687,38255,12108,0,0,1
41560,38145,12091,0,0,1
41473,38024,12076,0,0,1
41415,37905,12053,0,0,1
41385,37800,12015,0,0,1
41375,37715,11969,0,0,1
41364,37659,11914,0,0,1
41346,37635,11848,0,0,1
41327,37635,11770,0,0,1
41305,37656,11681,0,0,1
41271,37694,11582,0,0,1
41228,37737,11480,0,0,1
41197,37770,11383,0,0,1
41188,37789,11291,0,0,1
41198,37793,11203,0,0,1
41229,37784,11122,0,0,1
41286,37767,11048,0,0,1
41360,37746,10989,0,0,1
41437,37729,10947,0,0,1
41505,37733,10921,0,0,1
41558,37764,10913,0,0,1
41588,37827,10919,0,0,1
41582,37925,10932,0,0,1
41541,38053,10941,0,0,1
41471,38205,10945,0,0,1
41373,38373,10946,0,0,1
41246,38550,10938,0,0,1
41109,38722,10911,0,0,1
40984,38876,10874,0,0,1
40870,39007,10839,0,0,1
40764,39114,10802,0,0,1
40683,39189,10767,0,0,1
40639,39230,10749,0,0,1
40620,39250,10753,0,0,1
40610,39261,10763,0,0,1
40616,39266,10767,0,0,1
40643,39269,10772,0,0,1
40673,39272,10778,0,0,1
40690,39281,10771,0,0,1
40698,39300,10744,0,0,1
40701,39329,10702,0,0,1
40697,39363,10648,0,0,1
40684,39408,10582,0,0,1
40675,39458,10508,0,0,1
40683,39510,10434,0,0,1
40707,39566,10363,0,0,1
40747,39628,10297,0,0,1
40811,39690,10244,0,0,1
40894,39751,10208,0,0,1
40973,39817,10187,0,0,1
41040,39882,10184,0,0,1
41107,39940,10206,0,0,1
41174,39989,10252,0,0,1
41221,40029,10320,0,0,1
41245,40062,10410,0,0,1
41264,40087,10517,0,0,1
41275,40098,10637,0,0,1
41264,40089,10773,0,0,1
41230,40068,10927,0,0,1
41187,40039,11091,0,0,1
41141,40001,11256,0,0,1
41094,39959,11414,0,0,1
41056,39916,11561,0,0,1
41040,39879,11701,0,0,1
41048,39853,11841,0,0,1
41069,39842,11984,0,0,1
41098,39839,12125,0,0,1
41138,39834,12269,0,0,1
41177,39829,12419,0,0,1
41201,39823,12567,0,0,1
41226,39808,12712,0,0,1
41264,39776,12866,0,0,1
41301,39726,13030,0,0,1
41322,39662,13180,0,0,1
41341,39591,13308,0,0,1
41368,39515,13424,0,0,1
41389,39439,13527,0,0,1
41390,39374,13600,0,0,1
41378,39323,13645,0,0,1
41357,39286,13677,0,0,1
41318,39266,13701,0,0,1
41261,39262,13714,0,0,1
41203,39262,13725,0,0,1
41159,39261,13739,0,0,1
41125,39262,13756,0,0,1
41104,39261,13778,0,0,1
41121,39246,13810,0,0,1
41187,39209,13852,0,0,1
41288,39150,13899,0,0,1
41418,39075,13953,0,0,1
41592,38994,14016,0,0,1
41806,38910,14077,0,0,1
42034,38826,14125,0,0,1
42263,38748,14155,0,0,1
42496,38678,14171,0,0,1
42719,38619,14178,0,0,1
42917,38579,14168,0,0,1
43086,38555,14132,0,0,1
43236,38539,14077,0,0,1
43367,38536,14007,0,0,1
43475,38547,13920,0,0,1
43561,38564,13819,0,0,1
43637,38579,13723,0,0,1
43700,38591,13644,0,0,1
43743,38603,13579,0,0,1
43777,38616,13524,0,0,1
43818,38626,13491,0,0,1
43860,38630,13482,0,0,1
43892,38629,13488,0,0,1
43926,38628,13501,0,0,1
43979,38626,13519,0,0,1
44038,38625,13533,0,0,1
44086,38621,13537,0,0,1
44141,38611,13527,0,0,1
44217,38596,13503,0,0,1
44298,38583,13465,0,0,1
44366,38576,13421,0,0,1
44431,38572,13382,0,0,1
44498,38571,13351,0,0,1
44556,38576,13331,0,0,1
44601,38584,13326,0,0,1
44647,38588,13337,0,0,1
44706,38586,13356,0,0,1
44773,38576,13376,0,0,1
44848,38557,13394,0,0,1
44939,38533,13407,0,0,1
45046,38502,13409,0,0,1
45153,38466,13395,0,0,1
45250,38429,13364,0,0,1
45341,38388,13321,0,0,1
45419,38349,13265,0,0,1
45467,38324,13193,0,0,1
45484,38307,13107,0,0,1
45492,38292,13014,0,0,1
45490,38283,12914,0,0,1
45461,38287,12813,0,0,1
45413,38298,12715,0,0,1
45371,38310,12627,0,0,1
45337,38314,12551,0,0,1
45297,38310,12485,0,0,1
45263,38300,12432,0,0,1
45253,38281,12391,0,0,1
45251,38252,12356,0,0,1
45236,38212,12324,0,0,1
45215,38157,12292,0,0,1
45205,38083,12257,0,0,1
45198,38000,12212,0,0,1
45174,37919,12157,0,0,1
45139,37843,12092,0,0,1
45107,37774,12019,0,0,1
45080,37715,11941,0,0,1
45052,37676,11858,0,0,1
45036,37659,11773,0,0,1
45042,37656,11695,0,0,1
45059,37656,11623,0,0,1
45079,37662,11553,0,0,1
45116,37675,11484,0,0,1
45181,37687,11418,0,0,1
45258,37696,11356,0,0,1
45336,37700,11287,0,0,1
45427,37702,11214,0,0,1
45536,37705,11145,0,0,1
45639,37726,11083,0,0,1
45727,37772,11023,0,0,1
45817,37841,10970,0,0,1
45914,37928,10930,0,0,1
46007,38034,10899,0,0,1
46098,38155,10872,0,0,1
46212,38286,10849,0,0,1
46351,38418,10827,0,0,1
46492,38545,10799,0,0,1
46634,38665,10763,0,0,1
46792,38769,10717,0,0,1
46966,38854,10656,0,0,1
47132,38919,10574,0,0,1
47287,38960,10475,0,0,1
47441,38979,10368,0,0,1
47583,38985,10251,0,0,1
47685,38988,10125,0,0,1
47750,38991,9998,0,0,1
47798,38997,9879,0,0,1
47827,39007,9772,0,0,1
47819,39031,9681,0,0,1
47795,39079,9615,0,0,1
47788,39147,9568,0,0,1
47781,39223,9533,0,0,1
47748,39302,9511,0,0,1
47708,39375,9506,0,0,1
47685,39439,9511,0,0,1
47656,39493,9518,0,0,1
47600,39539,9534,0,0,1
47543,39572,9566,0,0,1
47506,39590,9611,0,0,1
47469,39601,9670,0,0,1
47414,39610,9749,0,0,1
47363,39619,9853,0,0,1
47339,39631,9975,0,0,1
47332,39651,10111,0,0,1
47336,39682,10259,0,0,1
47371,39721,10419,0,0,1
47449,39763,10588,0,0,1
47547,39801,10754,0,0,1
47638,39836,10908,0,0,1
47725,39873,11045,0,0,1
47798,39907,11171,0,0,1
47819,39928,11283,0,0,1
47770,39933,11372,0,0,1
47678,39916,11443,0,0,1
47554,39875,11504,0,0,1
47386,39816,11557,0,0,1
47191,39744,11595,0,0,1
47015,39658,11621,0,0,1
46872,39568,11648,0,0,1
46741,39486,11673,0,0,1
46626,39409,11692,0,0,1
46553,39336,11709,0,0,1
46520,39268,11733,0,0,1
46495,39212,11760,0,0,1
46469,39169,11790,0,0,1
46450,39136,11824,0,0,1
46432,39104,11858,0,0,1
46398,39070,11885,0,0,1
46346,39038,11906,0,0,1
46291,39001,11925,0,0,1
46240,38955,11940,0,0,1
46183,38896,11956,0,0,1
46128,38826,11981,0,0,1
46096,38750,12020,0,0,1
46081,38683,12069,0,0,1
46065,38635,12129,0,0,1
46063,38597,12205,0,0,1
46095,38564,12292,0,0,1
46145,38541,12382,0,0,1
46194,38526,12468,0,0,1
46254,38509,12549,0,0,1
46337,38484,12623,0,0,1
46428,38450,12681,0,0,1
46512,38405,12713,0,0,1
46604,38349,12712,0,0,1
46711,38282,12683,0,0,1
46820,38204,12629,0,0,1
46920,38122,12547,0,0,1
47024,38047,12444,0,0,1
47140,37984,12342,0,0,1
47253,37933,12247,0,0,1
47354,37890,12160,0,0,1
47457,37850,12091,0,0,1
47557,37812,12052,0,0,1
47631,37783,12043,0,0,1
47671,37761,12052,0,0,1
47700,37738,12078,0,0,1
47716,37714,12122,0,0,1
47696,37695,12171,0,0,1
47645,37680,12215,0,0,1
47597,37667,12253,0,0,1
47566,37661,12280,0,0,1
47540,37669,12290,0,0,1
47521,37690,12287,0,0,1
47534,37719,12269,0,0,1
47579,37749,12237,0,0,1
47643,37781,12194,0,0,1
47720,37817,12144,0,0,1
47811,37857,12095,0,0,1
47893,37891,12053,0,0,1
47944,37914,12019,0,0,1
47958,37930,11991,0,0,1
47948,37938,11975,0,0,1
47914,37935,11970,0,0,1
47849,37918,11966,0,0,1
47771,37889,11955,0,0,1
47706,37850,11941,0,0,1
47648,37812,11920,0,0,1
47585,37782,11873,0,0,1
47536,37757,11794,0,0,1
47512,37738,11692,0,0,1
47493,37731,11579,0,0,1
47457,37734,11459,0,0,1
47417,37743,11340,0,0,1
47383,37754,11236,0,0,1
47345,37766,11157,0,0,1
47292,37781,11108,0,0,1
47240,37793,11093,0,0,1
47209,37794,11111,0,0,1
47205,37777,11155,0,0,1
47232,37747,11213,0,0,1
47305,37703,11277,0,0,1
47431,37646,11335,0,0,1
47594,37578,11375,0,0,1
47779,37508,11393,0,0,1
47981,37444,11390,0,0,1
48185,37390,11373,0,0,1
48360,37350,11345,0,0,1
48490,37327,11311,0,0,1
48587,37316,11279,0,0,1
48641,37315,11250,0,0,1
48624,37325,11226,0,0,1
48546,37338,11208,0,0,1
48444,37342,11197,0,0,1
48326,37341,11194,0,0,1
48182,37342,11189,0,0,1
48039,37343,11173,0,0,1
47929,37342,11149,0,0,1
47852,37344,11123,0,0,1
47790,37356,11088,0,0,1
47753,37383,11043,0,0,1
47754,37428,10998,0,0,1
47776,37481,10953,0,0,1
47792,37539,10900,0,0,1
47790,37605,10843,0,0,1
47779,37681,10785,0,0,1
47757,37766,10722,0,0,1
47716,37858,10656,0,0,1
47665,37951,10597,0,0,1
47620,38043,10547,0,0,1
47579,38139,10501,0,0,1
47530,38241,10463,0,0,1
47479,38343,10440,0,0,1
47427,38443,10439,0,0,1
47348,38545,10454,0,0,1
47226,38650,10479,0,0,1
47076,38748,10515,0,0,1
46912,38832,10569,0,0,1
46721,38902,10637,0,0,1
46512,38958,10713,0,0,1
46324,38997,10798,0,0,1
46177,39016,10897,0,0,1
46061,39020,11005,0,0,1
45985,39013,11116,0,0,1
45969,39003,11231,0,0,1
46007,38991,11353,0,0,1
46072,38985,11481,0,0,1
46145,38996,11615,0,0,1
46218,39025,11756,0,0,1
46272,39067,11900,0,0,1
46279,39119,12048,0,0,1
46226,39178,12198,0,0,1
46122,39238,12352,0,0,1
45968,39301,12505,0,0,1
45768,39367,12651,0,0,1
45539,39429,12789,0,0,1
45313,39477,12922,0,0,1
45106,39515,13053,0,0,1
44922,39545,13178,0,0,1
44771,39565,13295,0,0,1
44667,39573,13399,0,0,1
44605,39567,13491,0,0,1
44568,39552,13570,0,0,1
44540,39536,13638,0,0,1
44519,39523,13704,0,0,1
44495,39506,13770,0,0,1
44456,39491,13829,0,0,1
44393,39482,13879,0,0,1
44312,39472,13934,0,0,1
44212,39460,13996,0,0,1
44089,39444,14051,0,0,1
43956,39419,14096,0,0,1
43832,39383,14142,0,0,1
43720,39344,14187,0,0,1
43621,39306,14222,0,0,1
43549,39262,14245,0,0,1
43508,39212,14263,0,0,1
43480,39170,14279,0,0,1
43451,39147,14294,0,0,1
43427,39139,14307,0,0,1
43404,39145,14327,0,0,1
43362,39160,14354,0,0,1
43292,39180,14384,0,0,1
43208,39199,14414,0,0,1
43113,39208,14438,0,0,1
42996,39202,14454,0,0,1
42865,39185,14463,0,0,1
42749,39158,14469,0,0,1
42664,39121,14472,0,0,1
42603,39080,14472,0,0,1
42569,39036,14468,0,0,1
42585,38986,14467,0,0,1
42648,38933,14470,0,0,1
42736,38887,14474,0,0,1
42843,38845,14477,0,0,1
42982,38802,14484,0,0,1
43146,38766,14490,0,0,1
43312,38745,14491,0,0,1
43482,38736,14488,0,0,1
43674,38736,14480,0,0,1
43881,38741,14470,0,0,1
44084,38749,14462,0,0,1
44289,38761,14465,0,0,1
44505,38771,14482,0,0,1
44716,38769,14514,0,0,1
44895,38753,14557,0,0,1
45051,38721,14611,0,0,1
45201,38674,14678,0,0,1
45327,38615,14755,0,0,1
45406,38548,14823,0,0,1
45457,38474,14872,0,0,1
45496,38398,14910,0,0,1
45509,38329,14936,0,0,1
45487,38270,14932,0,0,1
45449,38216,14897,0,0,1
45417,38161,14846,0,0,1
45390,38111,14783,0,0,1
45366,38075,14699,0,0,1
45361,38048,14605,0,0,1
45384,38023,14513,0,0,1
45420,37995,14424,0,0,1
45459,37965,14329,0,0,1
45505,37931,14230,0,0,1
45558,37889,14139,0,0,1
45600,37839,14062,0,0,1
45625,37786,13991,0,0,1
45646,37731,13929,0,0,1
45679,37674,13883,0,0,1
45722,37621,13851,0,0,1
45777,37569,13826,0,0,1
45858,37516,13802,0,0,1
45963,37466,13775,0,0,1
46067,37423,13741,0,0,1
46153,37389,13696,0,0,1
46230,37360,13640,0,0,1
46293,37332,13570,0,0,1
46324,37308,13489,0,0,1
46327,37294,13401,0,0,1
46327,37290,13310,0,0,1
46326,37291,13216,0,0,1
46311,37298,13126,0,0,1
46287,37305,13049,0,0,1
46273,37311,12992,0,0,1
46259,37324,12956,0,0,1
46226,37343,12935,0,0,1
46184,37355,12926,0,0,1
46153,37352,12930,0,0,1
46120,37336,12942,0,0,1
46068,37312,12952,0,0,1
46016,37277,12958,0,0,1
45994,37234,12967,0,0,1
45995,37183,12974,0,0,1
46006,37131,12964,0,0,1
46040,37083,12937,0,0,1
46099,37039,12899,0,0,1
46167,36996,12849,0,0,1
46219,36954,12786,0,0,1
46253,36916,12716,0,0,1
46266,36888,12644,0,0,1
46241,36882,12572,0,0,1
46170,36896,12506,0,0,1
46065,36926,12451,0,0,1
45940,36967,12408,0,0,1
45804,37021,12370,0,0,1
45670,37091,12339,0,0,1
45556,37178,12324,0,0,1
45476,37273,12318,0,0,1
45422,37372,12313,0,0,1
45383,37468,12308,0,0,1
45360,37556,12311,0,0,1
45351,37635,12322,0,0,1
45342,37714,12336,0,0,1
45326,37790,12350,0,0,1
45311,37858,12365,0,0,1
