green_channel,red_channel,ir_channel,Anomaly,Anomaly_ch2
36164,11159,47302,0,0
36647,11720,48171,0,0
37222,12388,49202,0,0
37867,13137,50350,0,0
38548,13932,51564,0,0
39236,14738,52794,0,0
39909,15523,53996,0,0
40546,16264,55135,0,0
41133,16944,56183,0,0
41656,17546,57119,0,0
42109,18065,57929,0,0
42489,18498,58608,0,0
42796,18848,59162,0,0
43034,19118,59598,0,0
43206,19314,59920,0,0
43320,19442,60138,0,0
43384,19506,60257,0,0
43402,19513,60286,0,0
43380,19470,60236,0,0
43321,19385,60120,0,0
43232,19263,59951,0,0
43117,19111,59737,0,0
42983,18941,59489,0,0
42834,18761,59217,0,0
42677,18576,58934,0,0
42517,18392,58649,0,0
42362,18214,58374,0,0
42217,18048,58115,0,0
42084,17895,57875,0,0
41964,17758,57657,0,0
41856,17640,57467,0,0
41762,17541,57307,0,0
41684,17461,57171,0,0
41620,17392,57054,0,0
41564,17329,56950,0,0
41513,17269,56852,0,0
41463,17208,56754,0,0
41409,17140,56649,0,0
41348,17064,56534,0,0
41276,16976,56403,0,0
41193,16874,56250,0,0
41098,16761,56077,0,0
40995,16640,55889,0,0
40886,16512,55694,0,0
40775,16381,55497,0,0
40666,16253,55306,0,0
40566,16134,55127,0,0
40481,16028,54967,0,0
40411,15942,54829,0,0
40357,15877,54718,0,0
40318,15831,54642,0,0
40293,15803,54602,0,0
40282,15797,54595,0,0
40288,15816,54618,0,0
40310,15854,54665,0,0
40345,15905,54728,0,0
40387,15965,54801,0,0
40433,16029,54883,0,0
40478,16091,54966,0,0
40521,16146,55044,0,0
40559,16192,55111,0,0
40588,16225,55164,0,0
40604,16243,55197,0,0
40602,16244,55205,0,0
40583,16225,55187,0,0
40552,16188,55140,0,0
40506,16136,55060,0,0
40445,16068,54949,0,0
40371,15982,54812,0,0
40284,15878,54652,0,0
40184,15758,54470,0,0
40071,15622,54266,0,0
39947,15474,54045,0,0
39815,15318,53812,0,0
39678,15157,53569,0,0
39537,14990,53315,0,0
39391,14817,53054,0,0
39242,14641,52790,0,0
39090,14466,52524,0,0
38941,14296,52261,0,0
38795,14128,52004,0,0
38653,13964,51755,0,0
38513,13803,51511,0,0
38376,13646,51272,0,0
38243,13491,51037,0,0
38117,13341,50809,0,0
37994,13197,50589,0,0
37877,13059,50379,0,0
37765,12929,50180,0,0
37659,12806,49989,0,0
37555,12690,49803,0,0
37453,12578,49620,0,0
37353,12470,49440,0,0
37255,12368,49267,0,0
37159,12270,49102,0,0
37067,12175,48944,0,0
36981,12086,48794,0,0
36901,12000,48651,0,0
36822,11916,48515,0,0
36744,11834,48382,0,0
36667,11753,48250,0,0
36593,11671,48121,0,0
36521,11591,47998,0,0
36452,11516,47882,0,0
36387,11443,47768,0,0
36323,11369,47651,0,0
36261,11296,47533,0,0
36198,11222,47415,0,0
36133,11150,47300,0,0
36068,11081,47187,0,0
36004,11015,47075,0,0
35940,10948,46963,0,0
35876,10875,46848,0,0
35810,10797,46729,0,0
35744,10717,46606,0,0
35676,10637,46482,0,0
35606,10555,46355,0,0
35532,10473,46225,0,0
35453,10389,46089,0,0
35369,10303,45946,0,0
35283,10213,45801,0,0
35196,10121,45653,0,0
35108,10026,45500,0,0
35017,9926,45339,0,0
34922,9823,45172,0,0
34826,9719,45004,0,0
34733,9615,44842,0,0
34651,9523,44698,0,0
34590,9459,44596,0,0
34569,9442,44567,0,0
34609,9494,44649,0,0
34733,9643,44880,0,0
34960,9911,45299,0,0
35305,10315,45931,0,0
35771,10862,46778,0,0
36350,11540,47822,0,0
37018,12323,49019,0,0
37749,13174,50315,0,0
38509,14058,51653,0,0
39268,14936,52983,0,0
39997,15779,54264,0,0
40675,16562,55464,0,0
41283,17264,56553,0,0
41817,17873,57510,0,0
42272,18387,58326,0,0
42649,18810,59001,0,0
42947,19147,59544,0,0
43172,19402,59961,0,0
43329,19576,60258,0,0
43425,19680,60446,0,0
43471,19724,60537,0,0
43475,19715,60543,0,0
43439,19659,60477,0,0
43368,19563,60350,0,0
43272,19437,60173,0,0
43157,19287,59958,0,0
43026,19124,59721,0,0
42885,18955,59471,0,0
42742,18788,59217,0,0
42601,18626,58966,0,0
42466,18477,58727,0,0
42342,18342,58510,0,0
42233,18219,58319,0,0
42139,18110,58154,0,0
42062,18021,58017,0,0
42004,17954,57906,0,0
41964,17908,57822,0,0
41938,17879,57763,0,0
41920,17860,57722,0,0
41906,17844,57691,0,0
41891,17828,57662,0,0
41870,17807,57627,0,0
41840,17773,57576,0,0
41799,17720,57500,0,0
41744,17650,57397,0,0
41674,17567,57269,0,0
41590,17473,57121,0,0
41496,17370,56954,0,0
41394,17260,56774,0,0
41291,17144,56590,0,0
41187,17027,56403,0,0
41084,16909,56218,0,0
40987,16798,56043,0,0
40899,16696,55883,0,0
40826,16608,55744,0,0
40770,16539,55632,0,0
40730,16488,55549,0,0
40706,16456,55496,0,0
40695,16441,55473,0,0
40692,16443,55474,0,0
40699,16456,55493,0,0
40714,16477,55525,0,0
40736,16502,55564,0,0
40761,16530,55604,0,0
40786,16558,55643,0,0
40808,16581,55679,0,0
40824,16598,55707,0,0
40831,16606,55718,0,0
40830,16601,55706,0,0
40816,16582,55669,0,0
40785,16547,55607,0,0
40736,16495,55520,0,0
40674,16426,55410,0,0
40598,16341,55280,0,0
40510,16242,55130,0,0
40412,16133,54960,0,0
40304,16012,54770,0,0
40183,15876,54558,0,0
40053,15728,54328,0,0
39918,15574,54088,0,0
39780,15415,53842,0,0
39640,15250,53587,0,0
39497,15080,53327,0,0
39351,14909,53064,0,0
39203,14737,52803,0,0
39057,14568,52546,0,0
38911,14399,52291,0,0
38766,14231,52041,0,0
38624,14066,51796,0,0
38485,13907,51556,0,0
38351,13757,51320,0,0
38223,13614,51090,0,0
38102,13476,50868,0,0
37986,13346,50657,0,0
37874,13223,50455,0,0
37763,13104,50261,0,0
37658,12989,50074,0,0
37559,12879,49893,0,0
37464,12773,49720,0,0
37374,12672,49556,0,0
37284,12574,49396,0,0
37194,12476,49237,0,0
37106,12377,49081,0,0
37022,12278,48930,0,0
36942,12184,48785,0,0
36866,12092,48643,0,0
36791,12001,48501,0,0
36715,11910,48359,0,0
36638,11821,48219,0,0
36559,11733,48080,0,0
36478,11646,47944,0,0
36399,11559,47813,0,0
36322,11478,47686,0,0
36248,11403,47564,0,0
36178,11331,47446,0,0
36113,11262,47332,0,0
36052,11197,47221,0,0
35995,11136,47113,0,0
35938,11076,47007,0,0
35881,11016,46903,0,0
35825,10957,46802,0,0
35766,10895,46701,0,0
35705,10826,46597,0,0
35641,10754,46492,0,0
35575,10680,46384,0,0
35506,10602,46269,0,0
35434,10519,46144,0,0
35362,10433,46010,0,0
35289,10346,45870,0,0
35217,10260,45727,0,0
35144,10176,45581,0,0
35068,10090,45431,0,0
34985,9999,45278,0,0
34892,9899,45119,0,0
34793,9795,44953,0,0
34689,9687,44781,0,0
34586,9574,44603,0,0
34480,9457,44419,0,0
34371,9334,44228,0,0
34259,9208,44030,0,0
34144,9080,43830,0,0
34029,8954,43630,0,0
33917,8832,43436,0,0
33819,8723,43263,0,0
33746,8642,43136,0,0
33715,8611,43088,0,0
33746,8656,43159,0,0
33865,8805,43394,0,0
34098,9085,43833,0,0
34460,9515,44505,0,0
34959,10101,45418,0,0
35587,10837,46554,0,0
36322,11692,47864,0,0
37125,12626,49288,0,0
37959,13596,50765,0,0
38791,14562,52240,0,0
39589,15492,53661,0,0
40332,16356,54985,0,0
41004,17134,56183,0,0
41594,17809,57234,0,0
42098,18379,58131,0,0
42514,18845,58873,0,0
42846,19213,59466,0,0
43099,19489,59921,0,0
43279,19682,60251,0,0
43394,19801,60467,0,0
43453,19855,60579,0,0
43460,19854,60602,0,0
43424,19805,60550,0,0
43355,19717,60432,0,0
43263,19599,60265,0,0
43156,19460,60064,0,0
43038,19309,59840,0,0
42915,19151,59600,0,0
42786,18990,59354,0,0
42657,18832,59113,0,0
42532,18683,58883,0,0
42415,18546,58669,0,0
42305,18422,58478,0,0
42209,18316,58312,0,0
42128,18230,58174,0,0
42063,18163,58064,0,0
42018,18115,57983,0,0
41987,18081,57924,0,0
41966,18060,57883,0,0
41949,18047,57853,0,0
41934,18034,57827,0,0
41917,18014,57798,0,0
41894,17981,57758,0,0
41862,17937,57698,0,0
41817,17883,57614,0,0
41760,17813,57503,0,0
41693,17728,57370,0,0
41616,17629,57215,0,0
41529,17521,57040,0,0
41431,17405,56855,0,0
41326,17286,56666,0,0
41220,17168,56479,0,0
41119,17057,56302,0,0
41025,16955,56141,0,0
40944,16867,56001,0,0
40879,16797,55884,0,0
40829,16748,55792,0,0
40794,16719,55727,0,0
40772,16704,55688,0,0
40764,16700,55674,0,0
40767,16707,55681,0,0
40780,16720,55703,0,0
40799,16736,55734,0,0
40820,16755,55770,0,0
40841,16774,55807,0,0
40861,16791,55837,0,0
40876,16804,55858,0,0
40886,16813,55867,0,0
40888,16813,55863,0,0
40878,16799,55843,0,0
40857,16771,55805,0,0
40823,16728,55746,0,0
40775,16673,55667,0,0
40714,16604,55565,0,0
40642,16519,55438,0,0
40557,16417,55289,0,0
40460,16303,55126,0,0
40353,16178,54948,0,0
40237,16042,54754,0,0
40113,15898,54543,0,0
39983,15749,54319,0,0
39848,15597,54085,0,0
39711,15438,53842,0,0
39570,15274,53592,0,0
39426,15106,53338,0,0
39282,14938,53081,0,0
39141,14773,52826,0,0
39003,14609,52575,0,0
38866,14448,52329,0,0
38730,14292,52088,0,0
38599,14143,51851,0,0
38472,13999,51620,0,0
38347,13863,51396,0,0
38227,13734,51182,0,0
38111,13611,50980,0,0
38002,13494,50790,0,0
37897,13381,50610,0,0
37797,13271,50437,0,0
37700,13163,50269,0,0
37606,13059,50107,0,0
37517,12954,49948,0,0
37430,12849,49790,0,0
37343,12748,49634,0,0
37256,12650,49480,0,0
37168,12557,49328,0,0
37078,12468,49176,0,0
36991,12381,49029,0,0
36911,12298,48888,0,0
36837,12218,48754,0,0
36766,12137,48621,0,0
36699,12055,48492,0,0
36633,11975,48369,0,0
36569,11899,48251,0,0
36506,11825,48137,0,0
36443,11752,48026,0,0
36381,11679,47915,0,0
36318,11604,47803,0,0
36254,11529,47690,0,0
36191,11454,47576,0,0
36129,11383,47461,0,0
36066,11315,47347,0,0
36003,11248,47231,0,0
35942,11182,47115,0,0
35877,11115,46998,0,0
35808,11044,46881,0,0
35740,10971,46763,0,0
35673,10898,46645,0,0
35604,10822,46525,0,0
35532,10742,46401,0,0
35459,10660,46274,0,0
35386,10577,46146,0,0
35310,10494,46016,0,0
35233,10409,45884,0,0
35154,10325,45751,0,0
35073,10238,45616,0,0
34991,10152,45478,0,0
34907,10065,45336,0,0
34825,9975,45192,0,0
34746,9884,45044,0,0
34667,9789,44891,0,0
34583,9689,44732,0,0
34493,9585,44568,0,0
34398,9477,44398,0,0
34297,9362,44220,0,0
34186,9240,44032,0,0
34070,9114,43835,0,0
33950,8985,43629,0,0
33831,8852,43415,0,0
33711,8719,43199,0,0
33590,8587,42986,0,0
33474,8461,42782,0,0
33371,8347,42601,0,0
33289,8256,42463,0,0
33246,8210,42395,0,0
33266,8236,42435,0,0
33371,8362,42632,0,0
33583,8614,43028,0,0
33921,9016,43657,0,0
34396,9578,44532,0,0
35003,10293,45643,0,0
35721,11135,46950,0,0
36521,12066,48389,0,0
37366,13046,49894,0,0
38217,14032,51402,0,0
39041,14988,52861,0,0
39813,15883,54231,0,0
40513,16693,55477,0,0
41130,17404,56580,0,0
41656,18010,57531,0,0
42093,18509,58323,0,0
42443,18903,58957,0,0
42712,19200,59442,0,0
42907,19409,59792,0,0
43037,19541,60022,0,0
43106,19605,60146,0,0
43121,19610,60179,0,0
43094,19566,60132,0,0
43030,19481,60018,0,0
42937,19364,59846,0,0
42820,19218,59631,0,0
42685,19052,59383,0,0
42537,18875,59113,0,0
42381,18692,58830,0,0
42220,18507,58544,0,0
42060,18322,58261,0,0
41903,18138,57987,0,0
41752,17961,57727,0,0
41614,17797,57485,0,0
41491,17653,57266,0,0
41385,17533,57076,0,0
41297,17435,56920,0,0
41228,17360,56795,0,0
41174,17306,56701,0,0
41132,17271,56633,0,0
41100,17246,56580,0,0
41076,17221,56532,0,0
41054,17193,56485,0,0
41029,17160,56430,0,0
40997,17117,56360,0,0
40953,17061,56271,0,0
40895,16992,56162,0,0
40824,16913,56034,0,0
40743,16824,55890,0,0
40651,16726,55735,0,0
40553,16624,55574,0,0
40458,16523,55416,0,0
40369,16426,55266,0,0
40289,16338,55127,0,0
40219,16262,55002,0,0
40160,16198,54894,0,0
40113,16147,54807,0,0
40082,16108,54743,0,0
40066,16085,54704,0,0
40063,16079,54688,0,0
40072,16087,54691,0,0
40089,16105,54708,0,0
40111,16130,54739,0,0
40136,16160,54780,0,0
40160,16191,54826,0,0
40183,16218,54869,0,0
40203,16238,54902,0,0
40214,16246,54918,0,0
40215,16240,54916,0,0
40207,16222,54893,0,0
40185,16190,54844,0,0
40147,16140,54770,0,0
40091,16074,54669,0,0
40020,15992,54541,0,0
39932,15896,54391,0,0
39827,15784,54216,0,0
39708,15654,54016,0,0
39579,15511,53793,0,0
39439,15354,53551,0,0
39292,15185,53294,0,0
39138,15006,53024,0,0
38979,14820,52743,0,0
38817,14631,52455,0,0
38652,14441,52162,0,0
38487,14248,51869,0,0
38323,14054,51577,0,0
38159,13859,51285,0,0
37994,13666,50998,0,0
37828,13479,50720,0,0
37667,13299,50449,0,0
37511,13125,50184,0,0
37360,12957,49926,0,0
37212,12794,49676,0,0
37071,12637,49434,0,0
36937,12486,49198,0,0
36810,12341,48965,0,0
36684,12201,48736,0,0
36562,12066,48512,0,0
36443,11934,48294,0,0
36329,11802,48083,0,0
36218,11675,47878,0,0
36111,11553,47679,0,0
36007,11436,47485,0,0
35907,11324,47296,0,0
35811,11216,47115,0,0
35718,11112,46941,0,0
35628,11012,46775,0,0
35544,10916,46620,0,0
35464,10823,46472,0,0
35387,10734,46332,0,0
35311,10650,46199,0,0
35241,10569,46074,0,0
35175,10493,45956,0,0
35115,10418,45839,0,0
35056,10344,45720,0,0
34995,10270,45600,0,0
34931,10200,45483,0,0
34863,10132,45369,0,0
34794,10066,45258,0,0
34723,10001,45147,0,0
34653,9938,45034,0,0
34583,9875,44920,0,0
34514,9809,44808,0,0
34446,9738,44693,0,0
34378,9667,44576,0,0
34313,9598,44459,0,0
34249,9527,44341,0,0
34185,9453,44219,0,0
34119,9377,44096,0,0
34050,9301,43970,0,0
33978,9226,43843,0,0
33904,9150,43715,0,0
33827,9072,43585,0,0
33750,8988,43452,0,0
33671,8899,43312,0,0
33588,8803,43160,0,0
33497,8699,42997,0,0
33401,8589,42823,0,0
33301,8475,42638,0,0
33196,8354,42443,0,0
33088,8226,42240,0,0
32976,8091,42031,0,0
32859,7950,41814,0,0
32740,7807,41590,0,0
32617,7668,41365,0,0
32493,7534,41140,0,0
32371,7404,40920,0,0
32259,7285,40717,0,0
32168,7192,40556,0,0
32116,7143,40466,0,0
32120,7158,40484,0,0
32203,7266,40653,0,0
32394,7497,41018,0,0
32711,7874,41618,0,0
33164,8409,42472,0,0
33752,9102,43573,0,0
34463,9932,44887,0,0
35265,10865,46355,0,0
36123,11857,47905,0,0
36996,12862,49470,0,0
37849,13843,50993,0,0
38654,14770,52425,0,0
39389,15617,53729,0,0
40036,16364,54877,0,0
40588,17004,55859,0,0
41046,17534,56674,0,0
41415,17953,57327,0,0
41700,18266,57826,0,0
41902,18485,58187,0,0
42028,18623,58420,0,0
42089,18688,58540,0,0
42097,18691,58561,0,0
42059,18640,58498,0,0
41981,18543,58365,0,0
41871,18407,58172,0,0
41733,18240,57928,0,0
41572,18050,57647,0,0
41395,17843,57342,0,0
41212,17623,57022,0,0
41028,17397,56690,0,0
40845,17174,56357,0,0
40668,16960,56031,0,0
40502,16760,55721,0,0
40348,16575,55433,0,0
40209,16409,55173,0,0
40084,16262,54942,0,0
39975,16132,54740,0,0
39881,16021,54571,0,0
39799,15928,54431,0,0
39730,15847,54313,0,0
39671,15777,54208,0,0
39618,15714,54107,0,0
39564,15653,54004,0,0
39503,15584,53888,0,0
39432,15502,53758,0,0
39349,15404,53614,0,0
39254,15294,53456,0,0
39149,15175,53280,0,0
39038,15050,53092,0,0
38928,14925,52900,0,0
38823,14804,52711,0,0
38724,14688,52531,0,0
38634,14581,52365,0,0
38557,14490,52223,0,0
38495,14420,52109,0,0
38452,14372,52029,0,0
38430,14348,51983,0,0
38426,14347,51970,0,0
38438,14366,51987,0,0
38465,14401,52034,0,0
38507,14452,52108,0,0
38561,14517,52203,0,0
38621,14592,52314,0,0
38684,14670,52428,0,0
38747,14746,52538,0,0
38806,14814,52638,0,0
38854,14870,52721,0,0
38886,14909,52780,0,0
38900,14931,52809,0,0
38897,14933,52805,0,0
38876,14912,52769,0,0
38836,14869,52700,0,0
38778,14805,52600,0,0
38703,14719,52474,0,0
38613,14617,52324,0,0
38510,14502,52149,0,0
38394,14370,51949,0,0
38266,14222,51722,0,0
38128,14060,51472,0,0
37979,13884,51201,0,0
37821,13699,50914,0,0
37659,13506,50619,0,0
37493,13310,50320,0,0
37322,13113,50016,0,0
37148,12920,49709,0,0
36972,12730,49403,0,0
36798,12540,49100,0,0
36627,12350,48803,0,0
36462,12164,48513,0,0
36305,11982,48235,0,0
36153,11800,47968,0,0
36007,11625,47708,0,0
35865,11461,47459,0,0
35729,11310,47221,0,0
35601,11170,46994,0,0
35481,11039,46777,0,0
35369,10918,46570,0,0
35263,10806,46374,0,0
35165,10702,46188,0,0
35075,10604,46012,0,0
34991,10512,45847,0,0
34911,10424,45690,0,0
34833,10336,45538,0,0
34754,10247,45390,0,0
34674,10158,45247,0,0
34590,10069,45109,0,0
34506,9980,44976,0,0
34426,9893,44848,0,0
34352,9811,44722,0,0
34279,9733,44598,0,0
34209,9660,44478,0,0
34143,9588,44361,0,0
34079,9514,44247,0,0
34015,9439,44132,0,0
33951,9364,44017,0,0
33887,9291,43901,0,0
33822,9220,43782,0,0
33758,9151,43664,0,0
33694,9082,43546,0,0
33627,9010,43426,0,0
33558,8936,43302,0,0
33488,8859,43176,0,0
33418,8779,43049,0,0
33346,8698,42916,0,0
33271,8613,42774,0,0
33196,8524,42625,0,0
33117,8433,42467,0,0
33030,8335,42300,0,0
32936,8229,42120,0,0
32835,8115,41928,0,0
32728,7996,41728,0,0
32618,7876,41522,0,0
32507,7755,41314,0,0
32398,7632,41112,0,0
32297,7516,40924,0,0
32208,7421,40767,0,0
32146,7360,40664,0,0
32128,7350,40646,0,0
32178,7415,40752,0,0
32319,7582,41025,0,0
32570,7876,41505,0,0
32945,8315,42215,0,0
33449,8904,43161,0,0
34076,9634,44324,0,0
34805,10478,45660,0,0
35602,11399,47107,0,0
36430,12355,48597,0,0
37254,13306,50067,0,0
38043,14216,51469,0,0
38773,15060,52764,0,0
39429,15817,53924,0,0
40003,16475,54934,0,0
40488,17026,55787,0,0
40883,17472,56483,0,0
41189,17817,57026,0,0
41412,18069,57424,0,0
41556,18231,57689,0,0
41628,18312,57834,0,0
41642,18323,57875,0,0
41606,18276,57827,0,0
41530,18181,57703,0,0
41423,18045,57515,0,0
41289,17878,57275,0,0
41132,17686,56994,0,0
40957,17477,56683,0,0
40770,17256,56353,0,0
40575,17027,56012,0,0
40379,16797,55667,0,0
40185,16572,55325,0,0
39998,16359,54993,0,0
39827,16160,54679,0,0
39672,15978,54390,0,0
39531,15815,54131,0,0
39405,15670,53903,0,0
39294,15542,53705,0,0
39197,15431,53534,0,0
39112,15332,53383,0,0
39034,15244,53244,0,0
38961,15160,53109,0,0
38885,15074,52970,0,0
38801,14979,52817,0,0
38705,14874,52648,0,0
38601,14757,52462,0,0
38491,14631,52263,0,0
38375,14498,52058,0,0
38256,14362,51852,0,0
38141,14230,51651,0,0
38035,14106,51464,0,0
37941,13997,51298,0,0
37862,13907,51156,0,0
37798,13835,51045,0,0
37752,13784,50967,0,0
37726,13753,50921,0,0
37718,13746,50908,0,0
37726,13762,50926,0,0
37752,13802,50975,0,0
37794,13861,51050,0,0
37848,13934,51143,0,0
37910,14013,51247,0,0
37978,14095,51360,0,0
38051,14179,51477,0,0
38122,14261,51592,0,0
38185,14334,51695,0,0
38234,14391,51775,0,0
38268,14427,51828,0,0
38284,14440,51855,0,0
38283,14429,51852,0,0
38260,14393,51814,0,0
38215,14333,51740,0,0
38150,14254,51630,0,0
38065,14158,51487,0,0
37963,14045,51314,0,0
37847,13916,51114,0,0
37716,13771,50888,0,0
37572,13611,50638,0,0
37416,13440,50367,0,0
37254,13260,50082,0,0
37087,13075,49789,0,0
36918,12884,49491,0,0
36748,12692,49192,0,0
36579,12501,48895,0,0
36411,12313,48603,0,0
36247,12132,48317,0,0
36087,11956,48035,0,0
35933,11782,47755,0,0
35785,11611,47479,0,0
35644,11445,47208,0,0
35507,11283,46946,0,0
35373,11127,46694,0,0
35244,10977,46450,0,0
35120,10836,46216,0,0
34999,10699,45990,0,0
34882,10565,45774,0,0
34770,10435,45571,0,0
34661,10310,45379,0,0
34554,10188,45193,0,0
34450,10068,45008,0,0
34348,9951,44824,0,0
34249,9838,44642,0,0
34155,9730,44467,0,0
34064,9626,44301,0,0
33976,9523,44139,0,0
33892,9425,43982,0,0
33809,9333,43836,0,0
33729,9246,43699,0,0
33652,9165,43569,0,0
33578,9089,43444,0,0
33506,9016,43320,0,0
33436,8946,43198,0,0
33370,8877,43080,0,0
33305,8810,42965,0,0
33237,8740,42850,0,0
33165,8667,42732,0,0
33090,8593,42611,0,0
33014,8515,42486,0,0
32940,8434,42356,0,0
32868,8350,42220,0,0
32796,8263,42080,0,0
32723,8176,41938,0,0
32646,8086,41790,0,0
32563,7996,41635,0,0
32476,7903,41475,0,0
32386,7806,41311,0,0
32292,7707,41142,0,0
32200,7605,40972,0,0
32112,7503,40809,0,0
32030,7410,40659,0,0
31961,7336,40538,0,0
31920,7298,40471,0,0
31927,7316,40492,0,0
32003,7415,40640,0,0
32174,7620,40963,0,0
32461,7953,41500,0,0
32875,8430,42269,0,0
33416,9060,43272,0,0
34079,9832,44489,0,0
34842,10714,45873,0,0
35669,11665,47360,0,0
36518,12643,48884,0,0
37357,13612,50386,0,0
38162,14542,51817,0,0
38910,15404,53138,0,0
39581,16178,54322,0,0
40166,16850,55354,0,0
40660,17416,56226,0,0
41062,17874,56941,0,0
41374,18230,57506,0,0
41607,18492,57933,0,0
41767,18668,58230,0,0
41860,18767,58413,0,0
41896,18799,58496,0,0
41883,18774,58490,0,0
41832,18702,58409,0,0
41750,18593,58263,0,0
41644,18456,58063,0,0
41518,18296,57822,0,0
41374,18121,57555,0,0
41218,17933,57270,0,0
41055,17736,56973,0,0
40889,17539,56673,0,0
40723,17346,56378,0,0
40564,17159,56093,0,0
40415,16983,55823,0,0
40281,16824,55576,0,0
40164,16685,55356,0,0
40065,16567,55164,0,0
39983,16468,55004,0,0
39914,16389,54875,0,0
39854,16324,54769,0,0
39805,16268,54679,0,0
39762,16217,54599,0,0
39719,16169,54521,0,0
39672,16117,54439,0,0
39617,16058,54345,0,0
39554,15987,54235,0,0
39483,15904,54108,0,0
39403,15809,53963,0,0
39316,15704,53804,0,0
39227,15595,53639,0,0
39137,15488,53473,0,0
39051,15389,53314,0,0
38971,15299,53167,0,0
38900,15224,53036,0,0
38840,15164,52927,0,0
38794,15119,52841,0,0
38764,15089,52783,0,0
38752,15080,52759,0,0
38756,15091,52769,0,0
38776,15118,52805,0,0
38810,15158,52863,0,0
38852,15208,52937,0,0
38899,15264,53019,0,0
38951,15324,53107,0,0
39007,15385,53197,0,0
39061,15442,53282,0,0
39109,15493,53356,0,0
39148,15532,53414,0,0
39175,15558,53449,0,0
39184,15568,53457,0,0
39175,15558,53434,0,0
39147,15528,53379,0,0
39098,15476,53297,0,0
39031,15399,53185,0,0
38946,15301,53042,0,0
38848,15185,52872,0,0
38738,15054,52679,0,0
38617,14912,52465,0,0
38488,14762,52232,0,0
38352,14604,51985,0,0
38210,14439,51727,0,0
38063,14266,51462,0,0
37911,14089,51191,0,0
37758,13912,50914,0,0
37604,13735,50636,0,0
37449,13558,50362,0,0
37294,13381,50091,0,0
37143,13205,49821,0,0
36998,13034,49557,0,0
36859,12871,49302,0,0
36723,12715,49056,0,0
36590,12563,48817,0,0
36461,12416,48585,0,0
36335,12275,48364,0,0
36214,12140,48153,0,0
36100,12010,47950,0,0
35990,11887,47752,0,0
35881,11770,47560,0,0
35773,11655,47374,0,0
35670,11544,47193,0,0
35572,11439,47022,0,0
35481,11339,46862,0,0
35394,11246,46713,0,0
35315,11163,46573,0,0
35244,11088,46442,0,0
35179,11018,46318,0,0
35114,10950,46199,0,0
35053,10884,46083,0,0
34996,10818,45971,0,0
34941,10751,45864,0,0
34886,10685,45760,0,0
34832,10622,45655,0,0
34777,10561,45547,0,0
34720,10501,45440,0,0
34661,10437,45333,0,0
34599,10371,45225,0,0
34533,10302,45117,0,0
34466,10230,45004,0,0
34399,10157,44887,0,0
34334,10083,44769,0,0
34268,10009,44649,0,0
34198,9934,44528,0,0
34126,9858,44405,0,0
34052,9781,44280,0,0
33978,9706,44151,0,0
33904,9628,44014,0,0
33829,9547,43872,0,0
33754,9462,43726,0,0
33678,9376,43579,0,0
33602,9291,43440,0,0
33536,9215,43322,0,0
33493,9165,43244,0,0
33485,9159,43234,0,0
33531,9222,43329,0,0
33658,9380,43571,0,0
33888,9655,43998,0,0
34240,10066,44640,0,0
34716,10617,45502,0,0
